replies_count,participants_count,likes,comments,shares,website_type,safety_r,reputation,trustworthiness,child_safety,domain_rank,readability
0,1,0,0,0,2,1,2.8,56,45,23040,3
0,1,0,0,0,2,1,0,0,0,17592,2
0,1,0,0,0,2,2,3.5,70,74,10414,0
0,1,0,0,0,2,2,4.5,90,89,54210,0
0,1,0,0,0,2,1,2.1,42,43,0,3
0,1,0,0,0,2,2,4.3,87,87,23950,1
0,0,0,0,0,3,2,4.3,86,84,41475,0
0,1,434,0,434,2,2,4.3,87,87,538,0
0,1,0,0,0,2,1,3,61,65,0,1
0,1,0,0,0,2,2,4.4,88,91,0,0
0,1,0,0,0,2,1,3.1,63,86,91878,4
0,1,0,0,0,2,1,3.4,67,78,77628,0
0,0,0,0,0,8,2,4.6,92,92,18495,0
0,1,0,0,0,2,1,3.5,70,39,0,1
0,1,0,0,0,2,1,0.3,7,29,36674,0
0,1,0,0,0,2,1,3,60,65,65060,2
0,1,0,0,0,2,1,4.6,92,90,51784,3
0,1,0,0,0,2,1,0,0,0,61606,3
0,0,0,0,0,2,2,4.2,83,82,25709,1
0,1,0,0,0,2,1,3.6,73,71,0,3
0,1,0,0,0,2,1,2.3,45,43,27046,1
0,1,0,0,0,2,1,3.4,68,89,68648,2
0,0,0,0,0,2,2,4.5,91,90,93026,0
0,1,0,0,0,2,1,3.9,77,0,0,0
0,1,112,0,112,2,2,4.3,87,87,538,0
0,1,0,0,0,2,2,4.3,87,87,23950,1
0,1,0,0,0,2,1,0,0,0,17592,0
0,1,0,0,0,2,1,0,0,0,0,3
0,1,0,0,0,2,1,2.1,43,27,0,0
0,1,0,0,0,2,2,4.5,89,88,63847,0
0,1,0,0,0,2,2,4.5,91,90,53149,3
0,0,0,0,0,2,2,4.2,83,82,25709,0
0,1,0,0,0,2,1,0,0,0,30230,4
0,1,0,0,0,2,1,3.3,66,84,48717,0
0,0,0,0,0,2,2,4,81,80,22891,3
