replies_count,participants_count,likes,comments,shares,website_type,friends,followes,safety_r,reputation,trustworthiness,child_safety,date,domain_rank
0,0,161,0,161,2,224402,223919,2,3.1,63,70,819,1616
0,1,0,0,0,2,440208,914158,1,2.8,56,45,819,23040
0,1,0,0,0,2,0,0,1,3,60,29,818,0
0,1,0,0,0,2,0,0,1,0,0,0,803,0
0,1,0,0,0,2,111722,106126,2,3.3,65,70,814,40480
0,1,0,0,0,2,614338,622508,1,3.3,66,84,799,48717
0,1,0,0,0,2,44979,43167,2,4,81,84,818,93150
0,1,0,0,0,2,0,0,1,3,61,65,819,0
0,1,0,0,0,2,118605,114819,2,4.5,90,91,816,26413
0,1,0,0,0,2,358257,150016,2,3.6,73,71,812,10352
0,1,0,0,0,2,0,0,1,3.3,66,72,817,0
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,0,0,0,0,2,0,0,2,4.2,83,82,819,25709
0,1,0,0,0,2,0,0,2,4.7,93,90,807,64783
0,1,0,0,0,2,0,0,1,3,61,65,818,0
0,1,0,0,0,2,0,0,1,3.6,73,74,792,37614
0,1,0,0,0,2,0,0,1,0,0,0,819,0
0,1,0,0,0,2,0,0,1,0,0,0,792,0
0,1,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,0,0,0,0,2,0,0,2,4.4,88,88,819,61423
0,1,0,0,0,2,231947,228432,1,3.7,74,87,812,0
0,1,0,0,0,2,0,0,1,0,0,0,804,17592
0,1,0,0,0,2,62322,60724,2,4.5,89,92,810,63072
0,1,0,0,0,2,1402,1375,1,0,0,0,812,0
0,1,0,0,0,2,846903,806206,2,4.7,93,91,813,19375
0,1,0,0,0,2,463353,455329,1,1.7,34,45,811,56000
0,1,0,0,0,2,0,0,1,3.1,63,74,819,0
0,1,0,0,0,2,0,0,1,4,81,77,813,0
0,1,0,0,0,3,0,0,2,4,79,80,820,2774
0,1,0,0,0,2,127093,128617,2,4.3,87,87,815,23950
0,1,0,0,0,2,28514,26157,1,3,60,72,815,0
0,1,0,0,0,2,0,0,1,3,60,0,814,0
0,1,0,0,0,2,0,0,1,0,0,0,808,0
0,1,0,0,0,2,0,0,1,0.3,7,29,820,36674
0,1,0,0,0,2,0,0,2,4.7,93,90,804,64783
0,1,0,0,0,2,0,0,1,3.1,62,62,817,0
0,0,0,0,0,2,0,0,1,0,0,0,808,3921
0,1,0,0,0,2,0,0,1,0,0,0,815,61606
0,0,0,0,0,2,0,0,2,4.5,89,91,801,0
0,1,278,0,278,3,0,0,2,4,79,80,817,2774
0,1,0,0,0,2,0,0,1,3.9,77,0,811,0
0,1,0,0,0,2,0,0,1,3,60,0,815,0
0,0,0,0,0,2,0,0,2,4.4,88,88,817,61423
0,1,0,0,0,2,0,0,1,4,81,77,810,0
0,1,0,0,0,2,330704,318461,2,4.3,87,89,818,18533
0,1,0,0,0,2,0,0,1,4,81,77,815,0
0,1,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,0,0,0,2,0,0,1,0.3,7,29,820,36674
0,1,0,0,0,2,0,0,1,3.9,77,0,813,0
0,1,0,0,0,2,0,0,1,1.7,34,35,818,32398
0,1,0,0,0,2,0,0,1,3.6,73,74,814,37614
0,1,0,0,0,2,31593,30850,1,3.5,63,85,809,0
0,1,0,0,0,2,0,0,1,2.1,43,27,812,0
0,1,0,0,0,5,37718,36462,2,4.3,86,88,818,34811
0,1,0,0,0,2,77740,76520,1,3,60,65,815,65060
0,1,0,0,0,2,46824,46236,1,2.6,52,57,815,60463
0,1,0,0,0,2,21813,22456,1,3,60,0,811,0
0,1,0,0,0,2,996193,739521,2,4.2,83,80,800,0
0,1,0,0,0,2,0,0,2,3.9,78,79,810,34478
0,1,0,0,0,2,463353,455329,1,1.7,34,45,811,56000
0,1,0,0,0,2,1402,1375,1,0,0,0,814,0
0,1,0,0,0,2,0,0,1,0,0,0,816,0
0,1,0,0,0,2,26489,26652,1,3.6,72,80,807,0
0,1,0,0,0,2,0,0,1,3.3,66,72,810,0
0,1,0,0,0,2,0,0,1,2.6,53,59,818,43665
0,0,0,0,0,2,0,0,2,4,81,80,819,22891
0,1,0,0,0,2,846903,806206,2,4.7,93,91,813,19375
0,0,0,0,0,2,0,0,1,3.1,63,75,811,84363
0,1,0,0,0,2,0,0,1,2.1,42,43,813,0
0,1,0,0,0,2,0,0,1,3,60,29,814,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,815,27046
0,1,0,0,0,2,0,0,2,3.9,78,79,813,34478
0,1,0,0,0,2,26489,26652,1,3.6,72,80,807,0
0,1,0,0,0,2,247459,141328,2,4,81,85,819,14170
0,0,0,0,0,2,0,0,2,4.6,92,91,813,75353
0,1,0,0,0,2,0,0,1,3,61,65,819,0
0,1,0,0,0,2,0,0,1,4,81,77,813,0
0,1,0,0,0,2,0,0,1,3.5,69,92,816,0
0,1,0,0,0,1,0,0,2,4.2,83,83,819,1550
0,1,0,0,0,2,111722,106126,2,3.3,65,70,816,40480
0,1,0,0,0,2,0,0,2,3.9,78,79,819,34478
0,1,0,0,0,5,37718,36462,2,4.3,86,88,815,34811
0,1,0,0,0,2,118605,114819,2,4.5,90,91,818,26413
0,0,0,0,0,2,0,0,2,4.6,92,91,813,75353
0,1,0,0,0,3,0,0,2,4,79,80,819,2774
0,1,0,0,0,2,0,0,2,4.2,83,80,820,18369
0,1,0,0,0,2,4949,4925,1,3,60,68,820,62759
0,1,0,0,0,2,79800,79476,1,2.7,54,49,814,0
0,1,0,0,0,2,0,0,2,4.5,90,89,807,54210
0,1,0,0,0,2,0,0,1,2.6,53,59,806,22432
0,1,0,0,0,5,37718,36462,2,4.3,86,88,812,34811
0,1,0,0,0,2,247459,141328,2,4,81,85,817,14170
0,1,0,0,0,2,44979,43167,2,4,81,84,811,93150
0,1,0,0,0,2,0,0,1,0,0,0,818,0
0,1,0,0,0,2,0,0,1,0,0,0,820,6659
0,1,0,0,0,2,0,0,2,3.7,74,80,803,96853
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,0,0,1,3.9,77,0,818,0
0,1,0,0,0,2,0,0,1,3.6,73,71,806,0
0,1,0,0,0,2,0,0,1,4,81,77,812,0
0,1,0,0,0,2,0,0,1,4,80,86,817,0
0,1,0,0,0,5,0,0,1,2.3,45,24,812,25945
0,1,0,0,0,2,0,0,1,3.4,67,78,819,77628
0,1,0,0,0,2,0,0,1,0,0,0,804,0
0,1,0,0,0,2,0,0,1,3,61,82,818,0
0,1,0,0,0,2,0,0,1,3.3,66,72,817,0
0,0,0,0,0,2,0,0,2,4,81,80,819,22891
0,0,0,0,0,2,0,0,2,4.5,91,53,799,33221
0,1,0,0,0,2,0,0,2,3.7,74,80,795,96853
0,1,0,0,0,2,9916,9353,1,4.7,93,82,797,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,792,60463
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,0,0,0,0,2,10248,10271,2,4.5,91,90,819,93026
0,1,0,0,0,2,0,0,2,3.1,63,62,812,0
0,1,0,0,0,2,0,0,2,4.4,88,91,803,0
0,0,0,0,0,2,0,0,2,4.5,89,91,802,0
0,1,0,0,0,2,231947,228432,1,3.7,74,87,815,0
0,1,0,0,0,2,0,0,2,3.9,78,79,818,34478
0,1,0,0,0,2,0,0,1,3,61,65,818,0
0,1,0,0,0,2,0,0,2,4.5,89,88,805,63847
0,1,0,0,0,2,127093,128617,2,4.3,87,87,819,23950
0,1,0,0,0,2,0,0,1,3.1,63,86,819,91878
0,1,0,0,0,2,42042,41347,1,4.9,98,97,808,0
0,1,0,0,0,2,0,0,1,3.1,63,86,820,91878
0,1,0,0,0,2,0,0,1,3.4,67,78,819,77628
0,1,0,0,0,2,628597,617338,1,3,60,87,814,58305
0,1,0,0,0,2,0,0,1,3,60,0,812,0
0,1,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,0,0,0,2,0,0,1,0,0,0,819,61606
0,1,931,0,931,6,0,0,0,2.8,56,59,816,6416
0,1,0,0,0,2,0,0,2,4.2,83,80,813,18369
0,1,0,0,0,2,62322,60724,2,4.5,89,92,815,63072
0,1,0,0,0,2,0,0,1,3.5,70,82,816,60570
0,1,0,0,0,2,9916,9353,1,4.7,93,82,802,0
0,1,0,0,0,2,0,0,1,2.1,43,27,818,0
0,1,0,0,0,2,0,0,1,3.4,67,78,816,77628
0,1,0,0,0,2,79800,79476,1,2.7,54,49,811,0
0,1,0,0,0,2,28514,26157,1,3,60,72,811,0
0,1,0,0,0,2,0,0,1,0,0,0,812,0
0,0,0,0,0,7,823844,815195,2,4.7,93,89,820,16425
0,1,0,0,0,2,4949,4925,1,3,60,68,812,62759
0,1,0,0,0,2,0,0,2,3.9,78,79,811,34478
0,1,0,0,0,2,26489,26652,1,3.6,72,80,819,0
0,1,0,0,0,2,242009,249571,2,3.2,64,65,814,31016
0,1,0,0,0,2,0,0,1,3,61,65,819,0
0,1,877,0,877,2,0,0,2,4.2,83,80,818,18369
0,1,0,0,0,2,0,0,1,3.1,62,62,818,0
0,1,0,0,0,2,0,0,2,3.8,75,98,814,91187
0,1,0,0,0,2,457911,402901,2,4,79,87,809,30890
0,1,0,0,0,2,0,0,2,4,80,80,811,0
0,1,0,0,0,2,0,0,1,0,0,0,814,0
0,1,0,0,0,2,0,0,1,0,0,0,804,17592
0,1,0,0,0,2,0,0,2,4.4,88,91,790,0
0,1,0,0,0,2,0,0,1,2.6,53,59,803,22432
0,0,0,0,0,2,0,0,2,4.2,83,82,815,25709
0,1,0,0,0,2,0,0,1,0,0,0,812,61606
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,330704,318461,2,4.3,87,89,819,18533
0,1,0,0,0,2,118605,114819,2,4.5,90,91,819,26413
0,1,0,0,0,2,79800,79476,1,2.7,54,49,805,0
0,1,0,0,0,2,21813,22456,1,3,60,0,805,0
0,1,0,0,0,2,0,0,1,2.6,53,59,817,43665
0,1,25,0,25,3,0,0,2,4,79,80,818,2774
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,951,0,951,6,0,0,0,2.8,56,59,816,6416
0,1,0,0,0,2,12055,11750,1,3.3,66,69,797,0
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,0,0,0,2,0,0,1,4,80,86,815,0
0,1,0,0,0,2,231947,228432,1,3.7,74,87,811,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,817,60463
0,1,0,0,0,2,42042,41347,1,4.9,98,97,811,0
0,1,604,0,604,1,0,0,2,4.6,92,91,818,4617
0,0,0,0,0,2,0,0,2,4.2,83,82,816,25709
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,111722,106126,2,3.3,65,70,817,40480
0,1,0,0,0,2,46824,46236,1,2.6,52,57,809,60463
0,0,601,0,601,7,823844,815195,2,4.7,93,89,814,16425
0,1,0,0,0,3,537448,523515,2,4.2,83,86,817,37161
0,1,0,0,0,2,247459,141328,2,4,81,85,820,14170
0,1,0,0,0,5,0,0,1,2.3,45,24,794,25945
0,1,0,0,0,2,0,0,2,4.6,92,92,815,48959
0,1,0,0,0,2,0,0,1,3.5,70,82,811,60570
0,0,0,0,0,2,0,0,2,4.2,83,82,813,25709
0,1,0,0,0,2,149787,144566,1,2.3,45,43,806,27046
0,1,0,0,0,2,9916,9353,1,4.7,93,82,814,0
0,1,0,0,0,5,0,0,1,2.2,44,39,800,0
0,1,0,0,0,2,0,0,1,2.5,51,41,807,94243
0,1,0,0,0,2,247459,141328,2,4,81,85,817,14170
0,0,0,0,0,2,0,0,2,4.2,83,82,811,25709
0,1,0,0,0,2,111722,106126,2,3.3,65,70,815,40480
0,1,0,0,0,2,0,0,1,3.5,70,82,790,60570
0,0,0,0,0,2,0,0,2,4.2,83,82,814,25709
0,0,0,0,0,2,0,0,2,4.5,91,53,814,33221
0,1,0,0,0,2,0,0,1,0,0,0,812,61606
0,1,0,0,0,1,0,0,1,3,60,54,803,25689
0,1,0,0,0,2,127093,128617,2,4.3,87,87,818,23950
0,1,0,0,0,2,246043,515530,1,0,0,0,818,486
0,1,0,0,0,2,0,0,1,3,60,29,799,0
0,1,0,0,0,2,34512,34121,1,3.9,77,24,798,0
0,1,0,0,0,2,4157,4344,1,3.8,76,97,808,51246
0,1,0,0,0,2,9916,9353,1,4.7,93,82,798,0
0,0,0,0,0,7,823844,815195,2,4.7,93,89,808,16425
0,1,0,0,0,2,0,0,2,4.6,92,92,813,48959
0,0,0,0,0,2,0,0,2,4,81,80,820,22891
0,1,0,0,0,2,0,0,1,3.1,62,62,820,0
0,1,0,0,0,2,0,0,1,0,0,0,813,0
0,0,0,0,0,3,0,0,1,1.3,26,24,819,0
0,1,0,0,0,2,127093,128617,2,4.3,87,87,815,23950
0,1,0,0,0,2,44979,43167,2,4,81,84,805,93150
0,1,0,0,0,2,628597,617338,1,3,60,87,805,58305
0,1,0,0,0,1,0,0,2,4.6,92,91,818,4617
0,1,0,0,0,2,0,0,1,3.4,67,78,818,77628
0,1,0,0,0,2,10149,9905,2,3.3,65,62,807,85288
0,1,0,0,0,2,0,0,1,3.5,70,39,809,0
0,0,0,0,0,8,942649,944949,2,4.6,92,92,820,18495
0,1,0,0,0,5,37718,36462,2,4.3,86,88,815,34811
0,1,0,0,0,2,0,0,1,3,60,0,813,0
0,1,0,0,0,2,0,0,1,0,0,0,817,30230
0,0,0,0,0,2,0,0,2,4.5,91,88,791,40299
0,1,0,0,0,2,127093,128617,2,4.3,87,87,818,23950
0,1,0,0,0,5,0,0,1,2.3,45,24,792,25945
0,1,0,0,0,3,537448,523515,2,4.2,83,86,819,37161
0,1,0,0,0,2,4949,4925,1,3,60,68,812,62759
0,1,0,0,0,2,0,0,1,3,60,0,814,0
0,1,0,0,0,2,31190,31215,1,2.5,50,33,819,0
0,0,0,0,0,3,0,0,1,1.3,26,24,818,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,813,27046
0,1,0,0,0,2,0,0,1,1.7,34,35,818,32398
0,0,0,0,0,2,0,0,2,4.5,91,88,800,40299
0,1,0,0,0,2,0,0,1,2.6,53,59,813,35234
0,1,0,0,0,1,894210,903764,2,3.6,72,85,792,15846
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,0,0,0,0,2,0,0,1,3.1,63,75,818,84363
0,1,0,0,0,2,0,0,1,2.6,52,49,793,36845
0,1,0,0,0,2,0,0,2,4.1,82,90,818,8968
0,1,0,0,0,2,0,0,2,3.9,78,79,817,34478
0,1,0,0,0,3,537448,523515,2,4.2,83,86,810,37161
0,1,0,0,0,2,0,0,1,3.6,73,71,815,0
0,1,0,0,0,2,0,0,1,3.1,62,77,808,0
0,1,0,0,0,2,0,0,1,3.6,73,89,798,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,806,60463
0,1,0,0,0,2,149787,144566,1,2.3,45,43,814,27046
0,0,41,0,41,7,823844,815195,2,4.7,93,89,813,16425
0,1,0,0,0,3,537448,523515,2,4.2,83,86,811,37161
0,1,0,0,0,2,4157,4344,1,3.8,76,97,801,51246
0,1,0,0,0,2,0,0,1,2.1,43,27,810,0
0,1,0,0,0,2,4157,4344,1,3.8,76,97,810,51246
0,1,0,0,0,2,628597,617338,1,3,60,87,804,58305
0,1,0,0,0,2,416462,418512,1,2.5,50,46,813,68691
0,1,0,0,0,2,0,0,1,3.6,73,71,812,0
0,0,0,0,0,2,247038,239927,2,4.5,89,89,814,23405
0,1,0,0,0,2,0,0,1,2.1,42,43,808,0
0,1,0,0,0,2,358257,150016,2,3.6,73,71,819,10352
0,1,0,0,0,1,0,0,2,4.2,83,83,819,1550
0,1,0,0,0,5,37718,36462,2,4.3,86,88,815,34811
0,1,0,0,0,2,0,0,1,0,0,0,813,0
0,1,0,0,0,2,0,0,1,3,60,0,818,0
0,0,0,0,0,2,0,0,2,4.6,92,91,814,75353
0,1,56,0,56,2,0,0,2,4.5,90,89,820,2435
0,1,320,0,320,2,246043,515530,1,0,0,0,818,486
0,0,0,0,0,2,0,0,1,0,0,0,791,98679
0,1,0,0,0,2,28514,26157,1,3,60,72,810,0
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,0,0,1,3.6,73,74,811,37614
0,0,0,0,0,2,0,0,1,3.1,63,75,808,84363
0,1,0,0,0,2,28514,26157,1,3,60,72,815,0
0,1,0,0,0,2,0,0,2,4.7,93,90,815,64783
0,0,0,0,0,2,0,0,2,4.4,88,88,818,61423
0,1,0,0,0,2,0,0,1,4.6,92,90,811,0
0,1,0,0,0,2,0,0,1,0,0,0,812,61606
0,1,0,0,0,2,0,0,1,0,0,0,819,67400
0,1,0,0,0,2,0,0,1,3.9,77,0,806,0
0,0,0,0,0,2,0,0,2,4.4,88,88,819,61423
0,1,0,0,0,2,4157,4344,1,3.8,76,97,808,51246
0,1,0,0,0,1,894210,903764,2,3.6,72,85,807,15846
0,1,0,0,0,2,0,0,1,2.1,42,43,809,0
0,0,0,0,0,2,0,0,2,4,81,80,820,22891
0,0,0,0,0,2,0,0,1,2.8,56,56,811,44451
0,1,0,0,0,2,0,0,1,3.5,70,39,810,0
0,0,0,0,0,2,0,0,2,4.2,83,82,816,25709
0,1,0,0,0,2,0,0,1,3.6,73,71,820,0
0,1,0,0,0,2,0,0,1,0,0,0,817,0
0,1,0,0,0,2,0,0,1,0,0,0,817,0
0,1,0,0,0,2,0,0,1,3.6,73,74,805,37614
0,0,0,0,0,2,10248,10271,2,4.5,91,90,818,93026
0,0,0,0,0,7,823844,815195,2,4.7,93,89,793,16425
0,0,0,0,0,7,823844,815195,2,4.7,93,89,805,16425
0,1,0,0,0,5,37718,36462,2,4.3,86,88,815,34811
0,0,0,0,0,2,242009,249571,2,3.2,64,65,818,31016
0,1,0,0,0,2,231947,228432,1,3.7,74,87,812,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,818,60463
0,1,0,0,0,2,596710,561909,2,3.1,63,68,818,0
0,1,0,0,0,2,0,0,1,3.5,70,82,805,60570
0,1,0,0,0,2,0,0,1,3.1,62,77,811,0
0,0,0,0,0,2,0,0,2,4.2,83,82,812,25709
0,1,0,0,0,2,0,0,1,2.1,42,43,814,0
0,1,0,0,0,2,111722,106126,2,3.3,65,70,815,40480
0,1,0,0,0,2,358257,150016,2,3.6,73,71,818,10352
0,1,0,0,0,2,0,0,1,3.1,63,86,816,91878
0,1,0,0,0,2,0,0,1,3.5,70,82,800,60570
0,0,0,0,0,2,0,0,2,4.5,91,88,799,40299
0,1,0,0,0,2,614338,622508,1,3.3,66,84,791,48717
0,0,0,0,0,2,597340,618906,1,4.7,94,61,794,0
0,1,0,0,0,2,0,0,1,0,0,0,816,30230
0,1,102,0,102,3,0,0,2,4,79,80,819,2774
0,1,0,0,0,2,42042,41347,1,4.9,98,97,807,0
0,1,0,0,0,2,0,0,1,2.1,43,27,812,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,814,60463
0,1,0,0,0,2,0,0,1,0,0,0,813,67400
0,1,0,0,0,2,0,0,2,4,81,76,819,12993
0,1,0,0,0,2,0,0,1,3.1,63,74,819,0
0,1,0,0,0,2,0,0,1,0,0,0,816,30230
0,1,0,0,0,2,996193,739521,2,4.2,83,80,807,0
0,1,0,0,0,2,358257,150016,2,3.6,73,71,813,10352
0,0,0,0,0,2,0,0,1,0,0,0,808,0
0,1,0,0,0,2,0,0,1,3.1,63,74,819,0
0,1,0,0,0,2,79800,79476,1,2.7,54,49,801,0
0,1,0,0,0,2,0,0,1,3.5,69,92,790,0
0,1,0,0,0,2,0,0,2,4.7,93,90,806,64783
0,0,1,0,1,2,224402,223919,2,3.1,63,70,819,1616
0,1,0,0,0,2,0,0,1,3.6,73,71,801,0
0,1,0,0,0,2,0,0,1,2.5,51,41,818,94243
0,1,0,0,0,2,0,0,1,3.3,66,72,811,0
0,1,0,0,0,2,628597,617338,1,3,60,87,813,58305
0,1,0,0,0,2,0,0,1,3.1,63,74,819,0
0,1,0,0,0,2,0,0,1,2.1,43,27,817,0
0,0,0,0,0,1,894210,903764,2,3.6,72,85,794,15846
0,1,0,0,0,2,0,0,2,4.5,91,90,818,53149
0,1,0,0,0,2,26489,26652,1,3.6,72,80,807,0
0,1,0,0,0,2,358257,150016,2,3.6,73,71,813,10352
0,1,0,0,0,2,440208,914158,1,2.8,56,45,816,23040
0,1,0,0,0,2,0,0,1,0,0,0,812,17592
0,1,0,0,0,2,616920,597053,2,3.5,70,74,810,10414
0,1,0,0,0,2,0,0,2,4.5,90,89,810,54210
0,1,0,0,0,2,0,0,1,2.1,42,43,807,0
0,1,0,0,0,2,127093,128617,2,4.3,87,87,814,23950
0,0,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,434,0,434,2,422730,424756,2,4.3,87,87,819,538
0,1,0,0,0,2,0,0,1,3,61,65,819,0
0,1,0,0,0,2,0,0,2,4.4,88,91,817,0
0,1,0,0,0,2,0,0,1,3.1,63,86,818,91878
0,1,0,0,0,2,0,0,1,3.4,67,78,815,77628
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,0,0,0,2,0,0,1,3.5,70,39,814,0
0,1,0,0,0,2,0,0,1,0.3,7,29,820,36674
0,1,0,0,0,2,77740,76520,1,3,60,65,818,65060
0,1,0,0,0,2,0,0,1,4.6,92,90,807,51784
0,1,0,0,0,2,0,0,1,0,0,0,816,61606
0,0,0,0,0,2,0,0,2,4.2,83,82,815,25709
0,1,0,0,0,2,0,0,1,3.6,73,71,806,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,809,27046
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,0,0,0,0,2,10248,10271,2,4.5,91,90,818,93026
0,1,0,0,0,2,0,0,1,3.9,77,0,813,0
0,1,112,0,112,2,422730,424756,2,4.3,87,87,820,538
0,1,0,0,0,2,127093,128617,2,4.3,87,87,818,23950
0,1,0,0,0,2,0,0,1,0,0,0,815,17592
0,1,0,0,0,2,1402,1375,1,0,0,0,815,0
0,1,0,0,0,2,0,0,1,2.1,43,27,818,0
0,1,0,0,0,2,0,0,2,4.5,89,88,796,63847
0,1,0,0,0,2,0,0,2,4.5,91,90,807,53149
0,0,0,0,0,2,0,0,2,4.2,83,82,817,25709
0,1,0,0,0,2,0,0,1,0,0,0,816,30230
0,1,0,0,0,2,614338,622508,1,3.3,66,84,793,48717
0,0,0,0,0,2,0,0,2,4,81,80,820,22891
