replies_count,participants_count,likes,comments,shares,website_type,safety_r,reputation,trustworthiness,child_safety,domain_rank,sentiment
0,1,0,0,0,2,1,3.4,68,89,68648,0.607692308
0,0,0,0,0,2,2,4.2,83,82,25709,0.346666667
0,0,0,0,0,2,2,4.6,92,91,75353,0.303479853
0,1,0,0,0,2,1,0,0,0,0,0.512732663
0,1,0,0,0,2,1,2.5,51,41,94243,0.534251318
0,1,0,0,0,2,1,0,0,0,0,0.556150794
0,1,0,0,0,2,1,3,60,0,0,0.360055096
0,1,0,0,0,2,1,3,60,0,0,0.434426116
0,1,452,0,452,6,0,2.8,56,59,6416,0.450838675
0,1,0,0,0,2,1,2.5,50,46,68691,0.349235209
0,1,0,0,0,2,1,3.4,67,67,0,0.6
0,1,0,0,0,5,2,4.3,86,88,34811,0.430948666
0,1,0,0,0,2,1,2.5,49,34,12387,0.522820792
0,1,0,0,0,2,1,4,81,77,0,0.402659444
0,0,0,0,0,2,2,4.4,88,88,61423,0.471238832
0,1,0,0,0,2,2,4,81,84,93150,0.501118143
0,0,0,0,0,8,2,4.6,92,92,18495,0.334142174
0,1,0,0,0,2,1,0,0,0,0,0.111111111
0,1,0,0,0,2,1,3.9,77,0,0,0.425033835
0,1,0,0,0,2,1,2.5,51,41,94243,0.603333333
0,0,0,0,0,2,2,3.2,64,65,31016,0.343504239
0,1,0,0,0,2,2,4.3,87,89,18533,0.393215488
0,1,0,0,0,2,1,0,0,0,0,0.357065243
0,1,0,0,0,2,1,2.8,56,45,23040,0.445603765
0,1,25,0,25,3,2,4,79,80,2774,0.376470588
0,0,0,0,0,2,2,4.4,88,88,61423,0.487640668
0,1,0,0,0,2,2,3.3,65,70,40480,0.466411336
0,1,0,0,0,2,1,3,60,68,62759,0.510714286
0,1,0,0,0,2,1,3.4,68,89,68648,0.392669173
0,1,0,0,0,2,1,3.5,70,82,60570,0.467290249
0,1,0,0,0,2,1,0,0,0,61606,0.298194444
0,1,0,0,0,2,2,4.7,93,90,64783,0.412824675
0,1,0,0,0,5,1,2.3,45,24,25945,0.471622733
0,1,0,0,0,2,1,3.1,63,86,91878,0.539814815
0,1,0,0,0,2,1,3.5,63,85,0,0.3375
0,1,0,0,0,1,2,4.6,92,91,4617,0.439583333
0,0,0,0,0,2,2,4.6,92,91,75353,0.284722222
0,0,0,0,0,2,2,4.5,89,89,23405,0.413349725
0,1,0,0,0,2,1,2.6,53,59,43665,0.199067599
0,1,0,0,0,2,1,3,60,0,0,0.398561508
0,1,0,0,0,2,1,3.6,73,89,0,0.464375338
0,1,0,0,0,2,2,4.5,89,92,63072,0.531623932
0,0,2,0,2,2,2,3.1,63,70,1616,0.290799397
0,1,0,0,0,2,1,3,60,72,0,0.401314078
0,1,0,0,0,2,2,4.7,93,90,64783,0.478308824
0,1,0,0,0,2,2,4,79,87,30890,0.569047619
0,1,0,0,0,2,1,0,0,0,0,0.388188602
0,1,0,0,0,2,2,3.8,75,98,91187,0.393102797
0,1,0,0,0,2,1,3,60,65,65060,0.418055556
0,1,0,0,0,2,2,4.2,83,80,0,0.472710623
0,1,0,0,0,2,1,3.3,66,72,0,0.348063973
0,0,0,0,0,2,2,4.5,89,91,0,0.457242063
0,1,0,0,0,2,1,4.7,93,82,43327,0.4125
0,1,0,0,0,5,2,4.3,86,88,34811,0.57989825
0,1,0,0,0,2,2,4.7,93,91,19375,0.4
0,1,0,0,0,2,1,0,0,0,30230,0.500694716
0,1,0,0,0,2,1,0,0,0,0,0.49017316
0,1,0,0,0,2,2,3.8,75,98,91187,0.444444444
0,0,0,0,0,3,1,1.3,26,24,0,0.525966184
0,0,0,0,0,2,2,4.5,91,90,93026,0.440212515
0,1,0,0,0,3,2,4.2,83,86,37161,0.43653824
0,1,0,0,0,2,1,2.5,51,41,94243,0.483333333
0,1,0,0,0,2,1,0.3,7,29,36674,0.427193563
0,1,0,0,0,2,1,3.6,72,80,0,0.371254579
0,1,0,0,0,2,1,3.6,72,80,0,0.391606917
0,1,0,0,0,2,2,4.2,83,80,0,0.501325758
0,1,0,0,0,2,2,3.5,70,74,10414,0.410294118
0,1,0,0,0,2,1,0.3,7,29,36674,0.4691274
0,1,0,0,0,2,1,3.6,73,71,0,0.339338235
0,1,0,0,0,2,1,2.6,53,59,35234,0.521440719
0,1,0,0,0,2,1,2.5,51,41,94243,0.484375
0,0,0,0,0,2,2,4.4,88,88,61423,0.46325
0,0,0,0,0,2,1,2.8,56,56,44451,0.383333333
0,0,0,0,0,2,2,4.4,88,88,61423,0.444132395
0,1,0,0,0,2,1,2.6,52,57,60463,0.367909936
0,1,0,0,0,3,2,4.2,83,86,37161,0.25
0,1,0,0,0,6,0,2.8,56,59,6416,0.411024203
0,1,0,0,0,2,1,3.6,73,71,0,0.531060606
0,1,0,0,0,2,2,4.5,89,92,63072,0.464870344
0,1,0,0,0,2,1,3.9,77,24,0,0.581818182
0,1,0,0,0,2,1,3.4,67,67,0,0.54
0,1,0,0,0,2,1,3,60,72,0,0.383074777
0,1,0,0,0,2,1,2.6,52,49,36845,0.582033462
0,1,0,0,0,2,1,3.4,68,89,68648,0.425623813
0,1,0,0,0,2,1,3,60,72,0,0.48526522
0,1,0,0,0,2,1,1.7,34,35,32398,0.485
0,1,0,0,0,2,1,3.8,76,97,51246,0.418800064
0,1,0,0,0,2,2,4,79,87,30890,0.6
0,1,0,0,0,2,1,2.1,42,43,0,0.484935897
0,1,944,0,944,6,0,2.8,56,59,6416,0.493186391
0,1,0,0,0,2,1,0,0,0,486,0.526031746
0,1,0,0,0,2,2,3.6,73,71,10352,0.519213407
0,1,0,0,0,2,1,0,0,0,0,0.473958333
0,0,0,0,0,2,2,4,81,80,22891,0.266452991
0,1,0,0,0,2,1,3,60,87,58305,0.368813131
0,1,0,0,0,2,2,4.5,89,92,63072,0.426429208
0,0,0,0,0,2,2,4.5,91,90,93026,0.43627451
0,1,0,0,0,5,2,4.3,86,88,34811,0.444879672
0,1,0,0,0,2,1,2.1,43,27,0,0.341339869
0,1,0,0,0,2,2,4.7,93,90,56487,0.521581197
0,1,0,0,0,2,1,3.4,68,89,68648,0.664935065
0,1,0,0,0,1,2,4.2,83,83,1550,0.15
0,0,0,0,0,2,2,4.5,91,53,33221,0.420887446
0,1,0,0,0,2,1,0,0,0,0,0.28030303
0,1,0,0,0,2,1,2.6,52,57,60463,0.454904051
0,1,0,0,0,2,1,0,0,0,30230,0.468517827
0,1,0,0,0,2,1,2.1,42,43,0,0.492631674
0,1,0,0,0,2,2,4.5,91,90,53149,0.525019566
0,1,0,0,0,2,1,3.1,63,77,0,0.449265873
0,1,0,0,0,2,2,4,81,84,93150,0.404017094
0,1,0,0,0,2,1,2.6,53,59,22432,0.544444444
0,1,0,0,0,5,2,4.3,86,88,34811,0.571296296
0,1,0,0,0,2,2,4,80,80,0,0.424364588
0,1,0,0,0,2,1,2.6,53,59,22432,0.47
0,1,0,0,0,2,1,0,0,0,0,0.33008658
0,1,0,0,0,2,1,0,0,0,67400,0.526576239
0,1,0,0,0,2,1,3.4,67,76,0,0.40978836
0,1,0,0,0,2,2,4.1,82,90,8968,0.467032828
0,1,0,0,0,2,2,3.5,70,74,10414,0.356944444
0,0,0,0,0,2,2,4.5,89,89,23405,0.419623405
0,1,0,0,0,2,2,4.1,82,90,8968,0.527777778
0,1,0,0,0,5,1,2.2,44,39,0,0.55
0,1,0,0,0,2,2,3.3,65,70,40480,0.3375
0,0,0,0,0,2,2,4.6,92,91,75353,0.39212963
0,0,0,0,0,2,2,4,81,80,22891,0.460048237
0,1,0,0,0,2,1,2.6,52,57,60463,0.385837612
0,1,0,0,0,2,1,3.1,63,74,0,0.473863636
0,1,0,0,0,1,2,4.2,83,83,1550,0.445522186
0,1,0,0,0,5,1,2.2,44,39,0,0.453935446
0,1,0,0,0,2,1,3.4,67,76,0,0.553030303
0,1,0,0,0,2,2,4.3,87,89,18533,0.389583333
0,1,0,0,0,2,1,0,0,0,30230,0.478733766
0,1,0,0,0,2,1,1.7,34,35,32398,0.256372549
0,1,0,0,0,2,2,4.1,82,90,8968,0.402991342
0,1,0,0,0,2,1,2.3,45,43,27046,0.469011544
0,1,0,0,0,2,1,3.1,63,77,0,0.321148705
0,1,0,0,0,2,1,4,81,77,0,0.519341564
0,1,0,0,0,2,1,3.1,63,86,91878,0.414010342
0,1,0,0,0,2,1,4,81,77,0,0.382915695
0,0,0,0,0,2,2,4.6,92,91,75353,0.276190476
0,0,0,0,0,8,2,4.6,92,92,18495,0.270623306
0,1,272,2,272,2,1,0,0,0,486,0.309090909
0,1,0,0,0,2,1,0,0,0,486,0.412962963
0,0,0,0,0,2,2,4.5,89,91,0,0.602286018
0,1,0,0,0,2,1,4,81,77,0,0.484848485
0,1,0,0,0,2,1,3.9,77,0,0,0.476198297
0,1,0,0,0,2,1,3.3,66,69,0,0.442271536
0,1,0,0,0,2,1,3.7,74,87,0,0.468394853
0,1,0,0,0,2,1,2.6,53,59,35234,0.389636591
0,1,0,0,0,2,2,4,81,85,14170,0.585
0,1,0,0,0,2,1,3,61,65,0,0.39045598
0,0,0,0,0,2,1,3.1,63,75,84363,0.514588745
0,1,0,0,0,2,1,3.4,67,76,0,0.373011364
0,1,0,0,0,2,2,4,79,87,30890,0.59
0,0,0,0,0,3,1,1.3,26,24,0,0.399206349
0,1,0,0,0,2,1,2.5,50,46,68691,0.4143898
0,1,0,0,0,2,1,4.6,92,90,51784,0.493653719
0,1,0,0,0,2,1,2.6,53,59,35234,0.531746032
0,1,0,0,0,2,1,0,0,0,17592,0.545714286
0,1,0,0,0,2,1,2.8,56,73,0,0.454545455
0,1,0,0,0,2,1,0,0,0,0,0.334962537
0,0,0,0,0,2,1,3.1,63,75,84363,0.36130691
0,0,0,0,0,2,1,3.1,63,75,84363,0.370245559
0,1,0,0,0,2,1,3.9,77,0,0,0.473395653
0,1,0,0,0,2,1,2.6,52,57,60463,0.460125979
0,0,0,0,0,2,2,4.5,91,53,33221,0.401587302
0,0,0,0,0,2,2,4.5,89,91,0,0.49750934
0,1,0,0,0,2,1,3.1,62,62,0,0.433333333
0,1,0,0,0,2,1,3.6,73,71,0,0.347755291
0,1,0,0,0,2,1,2.6,53,59,22432,0.396024137
0,1,0,0,0,2,1,3.5,70,82,60570,0
0,1,208,0,208,6,0,2.8,56,59,6416,0.499561582
0,1,0,0,0,2,1,3.8,76,97,51246,0.434037037
0,1,0,0,0,2,1,3.4,68,89,68648,0.547222222
0,1,0,0,0,2,1,3.5,70,82,60570,1
0,1,0,0,0,2,2,4.5,89,88,63847,0.316666667
0,1,0,0,0,2,1,0,0,0,67400,0.401344086
0,1,0,0,0,2,2,4.5,91,90,53149,0.432113892
0,1,0,0,0,2,1,3.4,67,67,0,0.2
0,1,0,0,0,2,1,0,0,0,61606,0.46367158
0,1,0,0,0,2,1,2.8,56,45,23040,0.357949519
0,1,0,0,0,2,1,4.7,93,82,0,0.561496265
0,0,0,0,0,2,2,4.5,91,53,33221,0.683159722
0,1,0,0,0,2,1,3,60,0,0,0.467640693
0,1,0,0,0,2,1,2.5,50,46,68691,0.329743341
0,1,0,0,0,2,1,3,60,0,0,0.456896552
0,1,0,0,0,2,2,4,81,84,93150,0.35356241
0,1,0,0,0,2,1,3.1,63,86,91878,0.399259259
0,1,4,1,4,2,1,0,0,0,486,0.546619353
0,1,0,0,0,2,1,2.8,56,45,23040,0.541419421
0,1,0,0,0,2,1,2.5,51,41,94243,0.366267943
0,1,0,0,0,2,1,3,60,0,0,0.429688419
0,0,0,0,0,2,1,3,61,73,91245,0.238461538
0,1,0,0,0,2,2,4.5,91,90,53149,0.493192668
0,1,0,0,0,2,2,4.5,90,91,26413,0.399494949
0,1,0,0,0,2,1,3.1,62,62,0,0.45
0,1,0,0,0,2,1,3,60,0,0,0.50952381
0,0,0,0,0,3,1,1.3,26,24,0,0.467948718
0,1,0,0,0,2,1,1.7,34,35,32398,0.394875283
0,1,0,0,0,2,1,4.9,98,97,0,0.402192982
0,1,0,0,0,2,2,4.2,83,80,0,0.395289502
0,1,0,0,0,2,2,4.1,82,90,8968,0.475
0,1,0,0,0,2,1,3.5,70,39,0,0.360777417
0,1,0,0,0,2,1,2.8,56,45,23040,0.513129252
0,1,0,0,0,2,1,0,0,0,0,0.7
0,1,0,0,0,2,1,0,0,0,17592,0.455393218
0,1,0,0,0,2,1,3.5,69,92,0,0.330365419
0,1,0,0,0,2,2,3.5,70,74,10414,0.431883117
0,1,0,0,0,2,1,3.6,72,80,0,0.339626623
0,0,0,0,0,2,2,4.5,91,90,93026,0.388475347
0,1,0,0,0,2,1,0.3,7,29,36674,0.489410431
0,1,0,0,0,2,1,0,0,0,61606,0.303819444
0,1,0,0,0,2,1,0,0,0,30230,0.469037698
0,0,0,0,0,2,1,3.1,63,75,84363,0.411300505
0,1,0,0,0,2,1,0,0,0,17592,0.573401361
0,1,0,0,0,2,1,3.9,77,0,0,0.480516908
0,1,0,0,0,2,1,3,60,68,62759,0.561122134
0,0,0,0,0,2,2,4.6,92,91,75353,0.270454545
0,1,0,0,0,2,1,2.3,45,43,27046,0.436190476
0,1,0,0,0,2,1,2.5,50,46,68691,0.482626687
0,1,0,0,0,2,2,4.5,91,90,53149,0.37755864
0,1,0,0,0,2,1,3.1,63,86,91878,0.294988594
0,1,0,0,0,2,1,3.1,63,86,91878,0.450635825
0,1,0,0,0,2,1,3.1,63,77,0,0.415539831
0,1,0,0,0,2,1,0,0,0,0,0.372519841
0,1,0,0,0,2,1,4.9,98,97,0,0.503865824
0,1,0,0,0,2,1,3.3,65,82,0,0.479391186
0,1,0,0,0,2,1,3.6,73,71,0,0.420173882
0,1,0,0,0,2,1,3.9,77,0,0,0.458678606
0,1,0,0,0,2,1,2.5,50,46,68691,0.384162241
0,1,0,0,0,5,2,4.3,86,88,34811,0.401960065
0,1,0,0,0,2,1,3.1,63,77,0,0.333333333
0,1,0,0,0,2,1,2.7,54,49,0,0.628571429
0,1,0,0,0,2,2,4.3,87,89,18533,0.425438596
0,0,0,0,0,2,2,4.6,92,91,75353,0.338379476
0,1,0,0,0,3,2,4.2,83,86,37161,0.48125
0,1,0,0,0,2,1,3,60,0,0,0.322799423
0,1,0,0,0,2,1,0,0,0,17592,0.542771331
0,1,0,0,0,3,2,4.3,86,84,41475,0.340044563
0,1,0,0,0,2,1,3.6,73,74,37614,0.431314152
0,1,0,0,0,2,1,3.4,68,89,68648,1
0,1,0,0,0,2,1,3,61,82,0,0.411658024
0,1,0,0,0,2,1,2.5,50,46,68691,0.26012987
0,1,0,0,0,2,2,4.7,93,90,64783,0.348328647
0,1,0,0,0,2,1,3.3,66,61,17423,0.434809186
0,1,0,0,0,2,1,2.1,43,27,0,0.683333333
0,1,0,0,0,2,1,3.6,73,74,37614,0.387286325
0,0,0,0,0,2,2,4.5,91,88,40299,0.425140138
0,1,0,0,0,2,2,3.6,73,71,10352,0.56478836
0,1,0,0,0,2,1,2.6,52,49,36845,0.396818182
0,1,0,0,0,2,1,3.9,77,24,0,0.443
0,0,0,0,0,2,2,4,81,80,22891,0.246479277
0,0,0,0,0,2,2,4.5,91,90,93026,0.326923077
0,1,0,0,0,2,1,0,0,0,0,0.472380952
0,1,0,0,0,2,1,0,0,0,61606,0.389215686
0,1,0,0,0,2,1,3.1,63,77,0,0.449265873
0,1,0,0,0,2,1,3.1,63,86,91878,0.452058201
0,1,0,0,0,2,1,3.3,66,72,0,0.392317291
0,1,0,0,0,5,1,2.3,45,24,25945,0.259195402
0,1,0,0,0,2,1,2.6,53,59,22432,0.479871795
0,1,0,0,0,2,1,0.3,7,29,36674,0.502242063
0,1,0,0,0,2,1,3.5,69,92,0,0.45411566
0,1,0,0,0,2,1,2.3,45,43,27046,0.463964904
0,1,0,0,0,2,1,3.6,73,89,0,0.430448123
0,1,0,0,0,2,2,4.7,93,91,19375,0.79375
0,1,0,0,0,5,2,4.3,86,88,34811,0.41834838
0,1,0,0,0,2,2,3.5,70,74,10414,0.420138889
0,1,0,0,0,2,1,2.7,54,49,0,0.417171717
0,1,0,0,0,2,1,2.7,54,49,0,1
0,1,0,0,0,2,1,3,60,65,65060,0.50408743
0,1,598,0,598,6,0,2.8,56,59,6416,0.471818558
0,1,0,0,0,2,2,3.3,65,70,40480,0.487325294
0,1,0,0,0,2,1,3.5,70,82,60570,0.066666667
0,0,0,0,0,2,2,4.4,88,88,61423,0.366429852
0,1,0,0,0,5,2,4.3,86,88,34811,0.4869884
0,0,0,0,0,2,1,3.1,63,75,84363,0.328181818
0,1,0,0,0,2,1,3,60,87,58305,0.392028986
0,1,0,0,0,2,2,4.5,90,91,26413,0.304136905
0,0,0,0,0,2,2,4.5,89,91,0,0.230793651
0,1,0,0,0,2,1,3,60,87,58305,0.435763889
0,1,0,0,0,2,1,1.7,34,35,32398,0.295175439
0,1,0,0,0,2,1,2.6,53,59,35234,0.571904762
0,1,0,0,0,2,2,4,81,85,14170,0.525108225
0,0,0,0,0,2,2,3.2,64,65,31016,0.432457627
0,1,0,0,0,2,1,3.1,62,62,0,0.347916667
0,1,0,0,0,2,2,4.5,89,92,63072,0.338636364
0,1,0,0,0,2,2,3.8,75,98,91187,0.492331169
0,1,0,0,0,2,1,3,60,72,0,0.438975609
0,1,0,0,0,2,1,3.1,63,74,0,0.324107143
0,1,0,0,0,2,1,2.3,45,43,27046,0.429120753
0,0,0,0,0,2,2,4.5,91,53,33221,0.700253968
0,1,0,0,0,2,1,4.7,93,82,0,0.5
0,1,0,0,0,2,2,4,79,87,30890,0.486965869
0,1,0,0,0,2,1,2.5,50,33,0,0.437058691
0,1,0,0,0,2,2,4.1,82,90,8968,0.4730287
0,1,0,0,0,2,1,3,60,68,62759,0.380850168
0,1,0,0,0,2,2,4.7,93,91,19375,0.25625
0,1,0,0,0,2,2,3.5,70,74,10414,0.432134986
0,1,0,0,0,2,2,4.5,90,91,26413,0.378666667
0,1,0,0,0,2,1,2.5,50,33,0,0.456997677
0,1,0,0,0,2,1,2.7,54,49,0,0.175238095
0,1,0,0,0,2,1,0,0,0,0,0.448771458
0,1,0,0,0,2,1,3,61,61,0,0.406087882
0,1,0,0,0,2,1,3,61,61,0,0.474773768
0,1,0,0,0,2,1,0,0,0,17592,0.604322562
0,1,0,0,0,2,1,3.3,66,61,17423,0.054166667
0,0,0,0,0,2,1,3.1,63,75,84363,0.423434846
0,1,0,0,0,2,1,3,60,29,0,0.453809767
0,1,0,0,0,2,1,3,60,0,0,0.292020105
0,1,0,0,0,2,1,3.4,67,67,0,0
0,1,0,0,0,2,1,0,0,0,0,0.429008405
0,1,0,0,0,2,1,0.3,7,29,36674,0.566666667
0,1,0,0,0,2,2,4,81,84,93150,0.303664854
0,1,0,0,0,2,2,4.5,89,92,63072,0.476233766
0,1,0,0,0,2,1,0,0,0,17592,0.492973138
0,1,0,0,0,2,1,2.8,56,45,23040,0.589678644
0,0,0,0,0,2,2,4.5,91,53,33221,0.378395062
0,1,0,0,0,2,1,3.1,62,62,0,0.594444444
0,1,0,0,0,2,1,2.5,49,34,12387,0.636363636
0,1,0,0,0,2,1,3,60,65,65060,0.592822967
0,1,0,0,0,2,2,4.6,92,92,48959,0.21875
0,1,0,0,0,2,1,3.5,70,82,60570,0.294
0,1,0,0,0,2,1,3.5,63,85,0,0.358626984
0,1,0,0,0,2,1,2.3,45,43,27046,0.481126076
0,1,0,0,0,5,2,4.3,86,88,34811,0.471231799
0,1,0,0,0,2,1,0,0,0,0,0.442867965
0,1,0,0,0,1,2,4.2,83,83,1550,0.493518519
0,1,0,0,0,2,1,0,0,0,30230,0.382490079
0,1,0,0,0,2,2,4.6,92,92,48959,0.254166667
0,1,0,0,0,2,1,3.9,77,0,0,0.47558182
0,0,0,0,0,2,1,2.5,50,15,0,0.462939959
0,1,0,0,0,2,2,4.1,82,90,8968,0.399183606
0,1,0,0,0,2,1,3,60,87,58305,0.391691468
0,1,0,0,0,2,1,4.7,93,82,0,0.3125
0,1,0,0,0,5,1,2.3,45,24,25945,0.458269113
0,1,0,0,0,2,1,3,60,65,65060,0.424606625
0,1,0,0,0,2,1,2.5,50,46,68691,0.452388795
0,1,0,0,0,5,2,4.3,86,88,34811,0.409848485
0,0,0,0,0,7,2,4.7,93,89,16425,0.57358156
0,1,57,0,57,3,2,4,79,80,2774,0.365789474
0,1,0,0,0,2,1,0,0,0,0,0.65
0,1,0,0,0,2,1,3.4,67,76,0,0.26875
0,0,4,0,4,2,2,3.1,63,70,1616,0.197058824
0,1,0,0,0,2,1,3,60,0,0,0.397607964
0,1,0,0,0,2,2,4,81,76,12993,0.535
0,1,0,0,0,2,2,4.6,92,92,48959,0.33362069
0,1,0,0,0,2,1,3.5,63,85,0,0.449740174
0,1,0,0,0,2,1,3.4,67,76,0,0.166666667
0,0,0,0,0,2,2,4.5,91,53,33221,0.557692308
0,0,0,0,0,2,2,4.6,92,91,75353,0.39538664
0,1,0,0,0,2,1,3,60,87,58305,0.394252874
0,1,0,0,0,2,1,3,60,0,0,0.396155612
0,1,0,0,0,2,1,2.1,43,27,0,0.576086957
0,0,0,0,0,2,2,4.2,83,82,25709,0.366666667
0,0,0,0,0,2,2,4.2,83,82,25709,0.357142857
0,1,0,0,0,2,1,3.6,72,80,0,0.447270377
0,1,0,0,0,2,1,3.2,64,98,0,0.490561548
0,1,0,0,0,2,1,2.3,45,43,27046,0.490673981
0,1,0,0,0,5,1,2.3,45,24,25945,0.441525452
0,1,0,0,0,2,2,4.5,90,89,54210,0.443000644
0,0,0,0,0,8,2,4.6,92,92,18495,0.35
0,1,0,0,0,2,1,3,60,0,0,0.400757576
0,1,0,0,0,2,1,3.5,70,82,60570,0.230555556
0,1,0,0,0,2,1,3.3,66,61,17423,0.097222222
0,1,0,0,0,2,1,3.4,68,89,68648,0.503277311
0,1,0,0,0,2,1,4.3,86,100,0,0.290734266
0,0,0,0,0,2,2,3.2,64,65,31016,0.509965035
0,1,0,0,0,2,1,2.5,50,33,0,0.39419273
0,1,0,0,0,2,1,3.1,63,74,0,0.254563492
0,1,0,0,0,2,1,3.4,67,78,77628,0.395639691
0,1,0,0,0,2,1,3.9,77,0,0,0.439446406
0,0,0,0,0,2,1,0,0,0,14958,0.47212987
0,1,0,0,0,2,1,3,60,68,62759,0.6
0,1,0,0,0,2,2,4.1,82,86,48413,0.389762704
0,1,0,0,0,2,2,4.5,91,90,53149,0.554910714
0,1,0,0,0,2,2,4.5,89,92,63072,0.414285714
0,1,0,0,0,3,2,4.2,83,86,37161,0.216666667
0,1,0,0,0,2,1,2.5,50,33,0,0.456410256
0,1,0,0,0,2,1,0,0,0,0,0.329265377
0,1,0,0,0,2,1,3.1,63,77,0,0.42787226
0,1,0,0,0,2,1,2.3,45,43,27046,0.382108844
0,1,0,0,0,2,2,4.4,88,91,0,0.416526283
0,1,0,0,0,2,1,3.1,63,86,91878,0.519054788
0,1,0,0,0,5,1,2.3,45,24,25945,0.505084497
0,1,0,0,0,2,2,3.9,78,79,34478,0.448980808
0,1,0,0,0,1,2,4.6,92,91,4617,0.404200254
0,1,0,0,0,2,1,0,0,0,0,0.484102283
0,1,0,0,0,2,1,3.6,72,80,0,0.470214557
0,1,386,4,386,2,1,0,0,0,486,0.449767677
0,1,0,0,0,2,1,3,60,87,58305,0.449305556
0,1,0,0,0,2,1,2.3,45,43,27046,0.465007215
0,1,0,0,0,2,1,0.3,7,29,36674,0.28
0,0,0,0,0,2,1,0,0,0,0,0.378125
0,1,0,0,0,2,1,3.1,63,74,0,0.513650165
0,1,0,0,0,2,2,4,81,84,93150,0.456548096
0,1,0,0,0,2,2,4.1,82,90,8968,0.425876011
0,1,0,0,0,2,2,4.2,83,80,0,0.519262821
0,1,0,0,0,2,1,2.5,49,34,12387,0.454365079
0,1,0,0,0,2,1,3.7,74,87,0,0.37762987
0,1,0,0,0,2,2,4.5,90,91,26413,0.429662698
0,1,0,0,0,2,1,0.3,7,29,36674,0.514252646
0,1,0,0,0,2,1,3.4,68,89,68648,0.228571429
0,0,0,0,0,2,2,4.2,83,82,25709,0.478950216
0,1,0,0,0,2,1,3,60,65,65060,0.466898657
0,1,0,0,0,2,2,4.7,93,90,64783,0.416214286
0,0,161,0,161,2,2,3.1,63,70,1616,0.320282369
0,1,0,0,0,2,1,2.8,56,45,23040,0.485169623
0,1,0,0,0,2,1,3,60,29,0,0.301506494
0,1,0,0,0,2,1,0,0,0,0,0.458333333
0,1,0,0,0,2,2,3.3,65,70,40480,0.497196621
0,1,0,0,0,2,1,3.3,66,84,48717,0.292383766
0,1,0,0,0,2,2,4,81,84,93150,0.354873926
0,1,0,0,0,2,1,3,61,65,0,0.486936937
0,1,0,0,0,2,2,4.5,90,91,26413,0.493560606
0,1,0,0,0,2,2,3.6,73,71,10352,0.407953375
0,1,0,0,0,2,1,3.3,66,72,0,0.220486111
0,1,0,0,0,2,1,3.4,68,89,68648,0.5975
0,0,0,0,0,2,2,4.2,83,82,25709,0.454814815
0,1,0,0,0,2,2,4.7,93,90,64783,0.49976795
0,1,0,0,0,2,1,3,61,65,0,0.442539683
0,1,0,0,0,2,1,3.6,73,74,37614,0.556785714
0,1,0,0,0,2,1,0,0,0,0,0.206753051
0,1,0,0,0,2,1,0,0,0,0,0.332575758
0,1,0,0,0,3,2,4.3,86,84,41475,0.9
0,0,0,0,0,2,2,4.4,88,88,61423,0.433364103
0,1,0,0,0,2,1,3.7,74,87,0,0.460017076
0,1,0,0,0,2,1,0,0,0,17592,0.446565001
0,1,0,0,0,2,2,4.5,89,92,63072,0.35
0,1,0,0,0,2,1,0,0,0,0,0.367057197
0,1,0,0,0,2,2,4.7,93,91,19375,0.4
0,1,0,0,0,2,1,1.7,34,45,56000,0.456392888
0,1,0,0,0,2,1,3.1,63,74,0,0.284027778
0,1,0,0,0,2,1,4,81,77,0,0.344371345
0,1,0,0,0,3,2,4,79,80,2774,0.326785714
0,1,0,0,0,2,2,4.3,87,87,23950,0.422101188
0,1,0,0,0,2,1,3,60,72,0,0.406296992
0,1,0,0,0,2,1,3,60,0,0,0.507735247
0,1,0,0,0,2,1,0,0,0,0,0.433027757
0,1,0,0,0,2,1,0.3,7,29,36674,0.461915124
0,1,0,0,0,2,2,4.7,93,90,64783,0.329991783
0,1,0,0,0,2,1,3.1,62,62,0,0.421341463
0,0,0,0,0,2,1,0,0,0,3921,0.32260101
0,1,0,0,0,2,1,0,0,0,61606,0.410828157
0,0,0,0,0,2,2,4.5,89,91,0,0.55782227
0,1,278,0,278,3,2,4,79,80,2774,0.40956229
0,1,0,0,0,2,1,3.9,77,0,0,0.419723079
0,1,0,0,0,2,1,3,60,0,0,0.247916667
0,0,0,0,0,2,2,4.4,88,88,61423,0.449252183
0,1,0,0,0,2,1,4,81,77,0,0.341057051
0,1,0,0,0,2,2,4.3,87,89,18533,0.343055556
0,1,0,0,0,2,1,4,81,77,0,0.415133478
0,1,0,0,0,3,2,4.3,86,84,41475,0.7
0,1,0,0,0,2,1,0.3,7,29,36674,0.330680246
0,1,0,0,0,2,1,3.9,77,0,0,0.404194604
0,1,0,0,0,2,1,1.7,34,35,32398,0.574242424
0,1,0,0,0,2,1,3.6,73,74,37614,0.410952381
0,1,0,0,0,2,1,3.5,63,85,0,0.428042328
0,1,0,0,0,2,1,2.1,43,27,0,0.39491342
0,1,0,0,0,5,2,4.3,86,88,34811,0.444312276
0,1,0,0,0,2,1,3,60,65,65060,0.432828283
0,1,0,0,0,2,1,2.6,52,57,60463,0.400349635
0,1,0,0,0,2,1,3,60,0,0,0.149074074
0,1,0,0,0,2,2,4.2,83,80,0,0.313169643
0,1,0,0,0,2,2,3.9,78,79,34478,0.509449761
0,1,0,0,0,2,1,1.7,34,45,56000,0.459914333
0,1,0,0,0,2,1,0,0,0,0,0.408896791
